,ID,Fullname,Park Code,URL,State,Lat & long,Types of Activities
0,77E0D7F0-1942-494A-ACE2-9004D2BDC59E,Abraham Lincoln Birthplace National Historical Park,abli,https://www.nps.gov/abli/index.htm,KY,"lat:37.5858662, long:-85.67330523",14
1,6DA17C86-088E-4B4D-B862-7C1BD5CF236B,Acadia National Park,acad,https://www.nps.gov/acad/index.htm,ME,"lat:44.409286, long:-68.247501",46
2,E4C7784E-66A0-4D44-87D0-3E072F5FEF43,Adams National Historical Park,adam,https://www.nps.gov/adam/index.htm,MA,"lat:42.2553961, long:-71.01160356",6
3,1A47416F-DAA3-4137-9F30-14AF86B4E547,African American Civil War Memorial,afam,https://www.nps.gov/afam/index.htm,DC,"lat:38.9166, long:-77.026",2
4,E6E1D22A-7A89-47F8-813C-B611059A8CF9,African Burial Ground National Monument,afbg,https://www.nps.gov/afbg/index.htm,NY,"lat:40.71452681, long:-74.00447358",7
5,64B9F127-31ED-43C9-882D-D7CD471AF314,Agate Fossil Beds National Monument,agfo,https://www.nps.gov/agfo/index.htm,NE,"lat:42.42170419, long:-103.753886",16
6,3B8307B3-54AB-4E5F-ACBC-8DECB98AD5F1,Ala Kahakai National Historic Trail,alka,https://www.nps.gov/alka/index.htm,HI,"lat:19.144668109, long:-155.890734294",43
7,C4E1A9A4-D121-4734-94FA-7788A93C2AAA,Alagnak Wild River,alag,https://www.nps.gov/alag/index.htm,AK,"lat:59.05180188, long:-156.112002",12
8,7D6098F9-3F75-4775-A56D-CD9C7F9A9488,Alaska Public Lands,anch,https://www.nps.gov/anch/index.htm,AK,"lat:61.2188, long:-149.894536",0
9,C08AD828-98FF-478E-A63C-614E7534274B,Alcatraz Island,alca,https://www.nps.gov/alca/index.htm,CA,"lat:37.82676234, long:-122.4230206",5
10,94B046DC-2AFD-4ECB-A60D-CE210A8550B1,Aleutian Islands World War II National Historic Area,aleu,https://www.nps.gov/aleu/index.htm,AK,"lat:53.9143, long:-166.5197",7
11,6D82D070-995A-4524-A56E-C1CE182E7D9B,Alibates Flint Quarries National Monument,alfl,https://www.nps.gov/alfl/index.htm,TX,"lat:35.5819662, long:-101.6717008",7
12,3350C18C-8E07-487B-930E-37AD873D31AD,Allegheny Portage Railroad National Historic Site,alpo,https://www.nps.gov/alpo/index.htm,PA,"lat:40.42977467, long:-78.57431622",16
13,D35004EF-5F5A-4DA4-8716-5141BE5C933C,Amache National Historic Site,amch,https://www.nps.gov/amch/index.htm,CO,"lat:38.04962, long:-102.32903",0
14,A0B4CA5E-608A-4DF2-8EFB-E2E4619EA243,American Memorial Park,amme,https://www.nps.gov/amme/index.htm,MP,"lat:15.21680033, long:145.7231096",22
15,34CB30BA-8A5F-4563-AA34-6633708DD9DC,Amistad National Recreation Area,amis,https://www.nps.gov/amis/index.htm,TX,"lat:29.53539777, long:-101.075821",23
16,9463E25C-7342-4A34-9537-4A6DA74B2B06,Anacostia Park,anac,https://www.nps.gov/anac/index.htm,DC,"lat:38.8782, long:-76.9703",15
17,00E65872-53F7-4C9B-BD29-B9BC99930D0D,Andersonville National Historic Site,ande,https://www.nps.gov/ande/index.htm,GA,"lat:32.19831758, long:-84.12988898",19
18,2ED6E071-57AA-4B08-8DDA-5CB09FBB75C8,Andrew Johnson National Historic Site,anjo,https://www.nps.gov/anjo/index.htm,TN,"lat:36.15624509, long:-82.83709021",5
19,7FF37F14-88C8-469E-A447-ACE6D9AF44D2,Aniakchak National Monument & Preserve,ania,https://www.nps.gov/ania/index.htm,AK,"lat:56.85317675, long:-157.5544362",11
20,8415526C-C932-4236-A634-2D89DF718936,Antietam National Battlefield,anti,https://www.nps.gov/anti/index.htm,MD,"lat:39.46763452, long:-77.73828017",17
21,D84122DD-1B0E-4D13-927C-5D6D2A0D200E,Apostle Islands National Lakeshore,apis,https://www.nps.gov/apis/index.htm,WI,"lat:46.96240467, long:-90.66045665",29
22,FAEF5684-83A4-4CF2-A701-60CF8D4014BD,Appalachian National Scenic Trail,appa,https://www.nps.gov/appa/index.htm,"CT,GA,MA,MD,ME,NC,NH,NJ,NY,PA,TN,VA,VT,WV","lat:40.41029575, long:-76.4337548",18
23,16CCCC56-1DC1-47D6-AE91-E939955BFC53,Appomattox Court House National Historical Park,apco,https://www.nps.gov/apco/index.htm,VA,"lat:37.38022164, long:-78.79856982",26
24,36240051-018E-4915-B6EA-3F1A7F24FBE4,Arches National Park,arch,https://www.nps.gov/arch/index.htm,UT,"lat:38.72261844, long:-109.5863666",18
25,6876F4F4-9B8F-4648-89EA-C1BBF770C494,Arkansas Post National Memorial,arpo,https://www.nps.gov/arpo/index.htm,AR,"lat:34.00389998, long:-91.30837178",25
26,E84B1E08-CCE8-4FFF-8DB6-B92F40953225,"Arlington House, The Robert E. Lee Memorial",arho,https://www.nps.gov/arho/index.htm,VA,"lat:38.8822021484, long:-77.0734786987",3
27,307BE169-345D-472C-8128-20F1D59864A7,Assateague Island National Seashore,asis,https://www.nps.gov/asis/index.htm,"MD,VA","lat:38.05593172, long:-75.24524611",41
28,CD54150B-24F6-4B96-8D6F-B23AF92A70F2,Aztec Ruins National Monument,azru,https://www.nps.gov/azru/index.htm,NM,"lat:36.83682216, long:-107.9999245",11
29,B170CCF7-7AB9-48FF-950E-31815FD4DBB2,Badlands National Park,badl,https://www.nps.gov/badl/index.htm,SD,"lat:43.68584846, long:-102.482942",21
30,A21F01BC-9E47-4DBE-8655-A1651FC2C1B1,Baltimore-Washington Parkway,bawa,https://www.nps.gov/bawa/index.htm,MD,"lat:39.02604289, long:-76.85410921",2
31,E28CA30C-2D81-4394-81E9-67677C412115,Bandelier National Monument,band,https://www.nps.gov/band/index.htm,NM,"lat:35.77898596, long:-106.3317124",28
32,E7E4E103-5FA9-45AC-8843-05DE554CDBB7,Belmont-Paul Women's Equality National Monument,bepa,https://www.nps.gov/bepa/index.htm,DC,"lat:38.89231541, long:-77.00381882",8
33,87F9EFC7-1951-4250-A367-644EC5C4E6A2,Bent's Old Fort National Historic Site,beol,https://www.nps.gov/beol/index.htm,CO,"lat:38.03977546, long:-103.4266499",27
34,EE1F4878-00FB-4760-A77F-EA76DB8DEFD9,Bering Land Bridge National Preserve,bela,https://www.nps.gov/bela/index.htm,AK,"lat:65.96087902, long:-164.4086432",13
35,C9056F71-7162-4208-8AE9-2D0AEFA594FD,Big Bend National Park,bibe,https://www.nps.gov/bibe/index.htm,TX,"lat:29.29817767, long:-103.2297897",22
36,E0F4D5E3-3E4A-4345-B86A-1B0CAD7461F1,Big Cypress National Preserve,bicy,https://www.nps.gov/bicy/index.htm,FL,"lat:25.97079602, long:-81.08120629",36
37,3262234F-A56A-447D-AE6C-F5C734ABD3A4,Big Hole National Battlefield,biho,https://www.nps.gov/biho/index.htm,MT,"lat:45.64647324, long:-113.6458443",21
38,61EC5C9A-1A38-4040-AE38-E62FD2A9A836,Big South Fork National River & Recreation Area,biso,https://www.nps.gov/biso/index.htm,"KY,TN","lat:36.5348388, long:-84.66506688",31
39,3AA12AD8-4FEB-491D-AEB2-CC0F74CD00E0,Big Thicket National Preserve,bith,https://www.nps.gov/bith/index.htm,TX,"lat:30.457983431, long:-94.386742115",22
40,7568A0D8-73B1-44E6-82C7-E10BA1872209,Bighorn Canyon National Recreation Area,bica,https://www.nps.gov/bica/index.htm,"MT,WY","lat:45.13154227, long:-108.1443943",48
41,99907F85-7E09-40FE-BF5E-A9AB7F09A7E2,Birmingham Civil Rights National Monument,bicr,https://www.nps.gov/bicr/index.htm,AL,"lat:33.5154266357, long:-86.814666748",3
42,FBF9F793-5114-4B61-A5BA-6F9ADDFDF459,Biscayne National Park,bisc,https://www.nps.gov/bisc/index.htm,FL,"lat:25.490587, long:-80.21023851",24
43,BDBD573F-97EF-44E7-A579-471679F2C42A,Black Canyon Of The Gunnison National Park,blca,https://www.nps.gov/blca/index.htm,CO,"lat:38.57779869, long:-107.7242756",13
44,A36366E7-5663-4531-B0CE-D58928C6D01B,Blackstone River Valley National Historical Park,blrv,https://www.nps.gov/blrv/index.htm,"RI,MA","lat:41.8775792792, long:-71.382433945",18
45,712044CE-4C85-48C2-813E-310A9C6C74E1,Blue Ridge Parkway,blri,https://www.nps.gov/blri/index.htm,"NC,VA","lat:35.5657195274, long:-82.486484587",19
46,14025CA9-91DE-4D36-B4CA-9880463C3BC2,Bluestone National Scenic River,blue,https://www.nps.gov/blue/index.htm,WV,"lat:37.56577087, long:-80.98366657",15
47,6278FE68-139E-4758-A6DE-9A0437F777B5,Booker T Washington National Monument,bowa,https://www.nps.gov/bowa/index.htm,VA,"lat:37.11520539, long:-79.73185833",14
48,87F00684-8E1F-4E12-B463-2B5B929A0C74,Boston African American National Historic Site,boaf,https://www.nps.gov/boaf/index.htm,MA,"lat:42.35908295, long:-71.06764181",3
49,65E0DF4A-4082-4B48-93BD-5021987CDD7A,Boston Harbor Islands National Recreation Area,boha,https://www.nps.gov/boha/index.htm,MA,"lat:42.30905526, long:-70.93941138",20
50,81F81EBD-0FE7-4811-88EF-AB071E737D97,Boston National Historical Park,bost,https://www.nps.gov/bost/index.htm,MA,"lat:42.36957407, long:-71.05536763",4
51,F6555AB7-654F-4418-8827-F91F54536C04,Brices Cross Roads National Battlefield Site,brcr,https://www.nps.gov/brcr/index.htm,MS,"lat:34.50611958, long:-88.72889343",3
52,E2F59F29-1F3A-43B9-A361-7E74E5FDDEB1,Brown v. Board of Education National Historical Park,brvb,https://www.nps.gov/brvb/index.htm,KS,"lat:39.03787665, long:-95.67614437",4
53,6B1D053D-714F-46D1-B410-04BE868F14C1,Bryce Canyon National Park,brca,https://www.nps.gov/brca/index.htm,UT,"lat:37.58399144, long:-112.1826689",27
54,1172F473-8129-42CA-9A47-C9D0AC5CAF66,Buck Island Reef National Monument,buis,https://www.nps.gov/buis/index.htm,VI,"lat:17.81026717, long:-64.6222179",11
55,DBD2FCBF-D0DD-4262-A04E-93090888F0F5,Buffalo National River,buff,https://www.nps.gov/buff/index.htm,AR,"lat:36.04116481, long:-92.90761584",15
56,2DB09FB7-0408-44C9-8083-8F50039BD6DA,Cabrillo National Monument,cabr,https://www.nps.gov/cabr/index.htm,CA,"lat:32.6722503, long:-117.2415985",15
57,B39C368F-CB27-49EC-B2A9-E6C1552430FB,California National Historic Trail,cali,https://www.nps.gov/cali/index.htm,"CA,CO,ID,KS,MO,NE,NV,OR,UT,WY","lat:42.3999643979, long:-108.702415369",8
58,2FB7A664-0F66-49A3-9460-194F4073BA3F,Camp Nelson National Monument,cane,https://www.nps.gov/cane/index.htm,KY,"lat:37.7970179913, long:-84.598168306",5
59,FFD294C0-8027-42EC-B395-9C3BF2B80F49,Canaveral National Seashore,cana,https://www.nps.gov/cana/index.htm,FL,"lat:28.78637529, long:-80.75419576",21
60,55ABA58B-B19E-4851-BDE1-1C0712B2BE2C,Cane River Creole National Historical Park,cari,https://www.nps.gov/cari/index.htm,LA,"lat:31.65408447, long:-93.00131977",6
61,869BAD2B-C46F-4FEB-891B-EBA119B64B48,Canyon de Chelly National Monument,cach,https://www.nps.gov/cach/index.htm,AZ,"lat:36.14319567, long:-109.3388303",8
62,319E07D8-E176-41F8-98A9-1E3F8099D0AB,Canyonlands National Park,cany,https://www.nps.gov/cany/index.htm,UT,"lat:38.24555783, long:-109.8801624",22
63,DE0A8012-5324-4F5C-98DA-0EE6589FDFB3,Cape Cod National Seashore,caco,https://www.nps.gov/caco/index.htm,MA,"lat:41.92381465, long:-70.04319832",33
64,7B9F59AE-D223-4A99-B6DF-A418D876DD82,Cape Hatteras National Seashore,caha,https://www.nps.gov/caha/index.htm,NC,"lat:35.41370839, long:-75.65061112",28
65,3A2AEA7C-8896-4445-9763-932B4A74CF34,Cape Henry Memorial Part of Colonial National Historical Park,came,https://www.nps.gov/came/index.htm,VA,"lat:36.9278094, long:-76.0088219",2
66,77566B98-D9CC-40FB-AA6E-FAA0F56E2059,Cape Krusenstern National Monument,cakr,https://www.nps.gov/cakr/index.htm,AK,"lat:67.41499986, long:-163.5037786",14
67,3BA4ACE6-0FFE-4B56-8C07-B3F05DC304DB,Cape Lookout National Seashore,calo,https://www.nps.gov/calo/index.htm,NC,"lat:34.8267961, long:-76.34319082",21
68,96DC2172-0201-4ABB-BD77-2687F4726C9B,Capitol Hill Parks,cahi,https://www.nps.gov/cahi/index.htm,DC,"lat:38.889993, long:-76.990332",10
69,2F05E2B8-CDA3-434E-9C4C-C7DD828CAC3B,Capitol Reef National Park,care,https://www.nps.gov/care/index.htm,UT,"lat:38.2821653131, long:-111.247048378",42
70,481CEBB8-1942-4FAE-8D89-9902E7B9EECA,Captain John Smith Chesapeake National Historic Trail,cajo,https://www.nps.gov/cajo/index.htm,"VA,MD,DE,DC,PA,NY","lat:38.971601, long:-76.483355",24
71,93BB79F9-D700-4202-B21C-B2354617A729,Capulin Volcano National Monument,cavo,https://www.nps.gov/cavo/index.htm,NM,"lat:36.78171096, long:-103.9710427",13
72,6E9B2F16-4CFE-49B2-A95E-87E4F02E79FF,Carl Sandburg Home National Historic Site,carl,https://www.nps.gov/carl/index.htm,NC,"lat:35.26815509, long:-82.45106258",3
73,6FDE39B1-AB4A-4C9A-A5CD-4AF67601CD78,Carlsbad Caverns National Park,cave,https://www.nps.gov/cave/index.htm,NM,"lat:32.14089463, long:-104.5529688",17
74,D040C2B5-BFCD-4DED-AADC-BA28E29CC560,Carter G. Woodson Home National Historic Site,cawo,https://www.nps.gov/cawo/index.htm,DC,"lat:38.91089286, long:-77.02431104",7
75,FF6B2CDF-10F5-4A7F-9437-74C1E7104C65,Casa Grande Ruins National Monument,cagr,https://www.nps.gov/cagr/index.htm,AZ,"lat:32.99702582, long:-111.5325383",12
76,E455313B-782A-4CDC-A6A5-8B506FA3A4C1,Castillo de San Marcos National Monument,casa,https://www.nps.gov/casa/index.htm,FL,"lat:29.89785701, long:-81.31217173",4
77,061F7BA2-8C57-4471-A31E-302AD99E3F6A,Castle Clinton National Monument,cacl,https://www.nps.gov/cacl/index.htm,NY,"lat:40.70347795, long:-74.01680558",5
78,872417E6-2F91-4FDA-89A7-865B51B22332,Castle Mountains National Monument,camo,https://www.nps.gov/camo/index.htm,CA,"lat:35.29156348, long:-115.0935606",4
79,2977669B-4B2E-4044-B2CC-701D9521E4AC,Catoctin Mountain Park,cato,https://www.nps.gov/cato/index.htm,MD,"lat:39.65068457, long:-77.46417665",21
80,DFC1B0DB-832E-4C21-9CB9-79FB726B97D5,Cedar Breaks National Monument,cebr,https://www.nps.gov/cebr/index.htm,UT,"lat:37.63545562, long:-112.845268",19
81,387A28F2-022F-4C06-A486-E9E7777B12C2,Cedar Creek & Belle Grove National Historical Park,cebe,https://www.nps.gov/cebe/index.htm,VA,"lat:39.0093576, long:-78.30618934",14
82,9C730246-CCB2-496F-AD0E-1D31D76C4C45,Chaco Culture National Historical Park,chcu,https://www.nps.gov/chcu/index.htm,NM,"lat:36.03963414, long:-107.9560076",4
83,EA328EBD-71CC-49B9-8F64-97C8A188BCA4,Chamizal National Memorial,cham,https://www.nps.gov/cham/index.htm,TX,"lat:31.76729634, long:-106.4544011",19
84,5595FC7A-F218-4439-8D2E-F47449838820,Channel Islands National Park,chis,https://www.nps.gov/chis/index.htm,CA,"lat:33.98680093, long:-119.9112735",39
85,08EFF7E4-0FE4-4402-B23A-124EB8AAC249,Charles Pinckney National Historic Site,chpi,https://www.nps.gov/chpi/index.htm,SC,"lat:32.84577392, long:-79.82487582",16
86,22177869-21C7-49A1-961C-3F2114F01007,Charles Young Buffalo Soldiers National Monument,chyo,https://www.nps.gov/chyo/index.htm,OH,"lat:39.70817829, long:-83.89328575",7
87,021F297B-D672-4794-8C5E-BB58743F252A,Chattahoochee River National Recreation Area,chat,https://www.nps.gov/chat/index.htm,GA,"lat:33.99698333, long:-84.28953177",18
88,9192FFEE-4D88-4A03-A054-F47C33F0C3E9,Chesapeake & Ohio Canal National Historical Park,choh,https://www.nps.gov/choh/index.htm,"DC,MD,WV","lat:39.000283692, long:-77.2481399539",24
89,25554F74-A4AB-4C49-9071-341F00F0DAB8,Chesapeake Bay,cbpo,https://www.nps.gov/cbpo/index.htm,"DC,DE,MD,NY,PA,VA,WV","lat:38.971601, long:-76.483355",7
90,FD536267-125D-4CEB-8978-2B2767C3B2FF,Chickamauga & Chattanooga National Military Park,chch,https://www.nps.gov/chch/index.htm,"GA,TN","lat:34.94317623, long:-85.28749537",26
91,16809469-7649-4DFA-9C76-57F2B9946DDC,Chickasaw National Recreation Area,chic,https://www.nps.gov/chic/index.htm,OK,"lat:34.46050507, long:-97.00715669",36
92,E98D419A-A118-49D5-89AF-3C4F9BE7372D,Chiricahua National Monument,chir,https://www.nps.gov/chir/index.htm,AZ,"lat:32.01214618, long:-109.341607",12
93,A6290572-1871-4285-90F5-7C313FE2583E,Christiansted National Historic Site,chri,https://www.nps.gov/chri/index.htm,VI,"lat:17.73771903, long:-64.72906227",11
94,FC72FEF5-362F-4C9B-B6A1-88FA559D84CE,City Of Rocks National Reserve,ciro,https://www.nps.gov/ciro/index.htm,ID,"lat:42.0699024, long:-113.7124097",41
95,8A6C3A35-C48B-4125-82E1-939A1B3A535C,Civil War Defenses of Washington,cwdw,https://www.nps.gov/cwdw/index.htm,"DC,MD,VA","lat:38.9644, long:-77.0292",16
96,80B93073-3A9D-4BD8-A8F5-5CB84CD35FE1,Clara Barton National Historic Site,clba,https://www.nps.gov/clba/index.htm,MD,"lat:38.96762882, long:-77.14009689",2
97,1FC8F995-C4F2-4553-BDE4-BB43AAB12ED6,Colonial National Historical Park,colo,https://www.nps.gov/colo/index.htm,VA,"lat:37.22824435, long:-76.61998123",8
98,EC5A2653-4470-46E7-8B57-30B8ADE46445,Colorado National Monument,colm,https://www.nps.gov/colm/index.htm,CO,"lat:39.05045016, long:-108.6920709",16
99,42E23CFA-4849-43D1-B9C7-77509C0AB85B,Coltsville National Historical Park,colt,https://www.nps.gov/colt/index.htm,CT,"lat:42.4677505493, long:-73.203666687",0
100,EEBA7225-7FF5-4B62-B60C-6BBC66351A4E,Congaree National Park,cong,https://www.nps.gov/cong/index.htm,SC,"lat:33.79187523, long:-80.74867805",26
101,B2F2941A-1BC1-42ED-B02F-541EBC80AEE4,Constitution Gardens,coga,https://www.nps.gov/coga/index.htm,DC,"lat:38.8909354, long:-77.04409306",1
102,6ED827FD-EA71-443E-83EE-9367FD14F940,Coronado National Memorial,coro,https://www.nps.gov/coro/index.htm,AZ,"lat:31.34900397, long:-110.2561574",14
103,9F7919AF-7B0B-4FDB-98B7-9D0FB3B9E4F1,Cowpens National Battlefield,cowp,https://www.nps.gov/cowp/index.htm,SC,"lat:35.13160654, long:-81.80935433",11
104,7DC1050A-0DDE-4EF9-B777-3C9349BCC4DE,Crater Lake National Park,crla,https://www.nps.gov/crla/index.htm,OR,"lat:42.94065854, long:-122.1338414",43
105,1388A0C7-D12A-4642-885A-A9C723458BA3,Craters Of The Moon National Monument & Preserve,crmo,https://www.nps.gov/crmo/index.htm,ID,"lat:43.20345611, long:-113.4791609",22
106,F341E5A4-959B-4D87-B886-23A884633D33,Cumberland Gap National Historical Park,cuga,https://www.nps.gov/cuga/index.htm,"KY,TN,VA","lat:36.62503076, long:-83.6114083",10
107,EF680908-DE76-4336-BD51-F33BEB09B4D7,Cumberland Island National Seashore,cuis,https://www.nps.gov/cuis/index.htm,GA,"lat:30.85857484, long:-81.45253575",11
108,80E30980-1B26-4AE7-A039-FA7D8D119070,Curecanti National Recreation Area,cure,https://www.nps.gov/cure/index.htm,CO,"lat:38.46584558, long:-107.3303371",16
109,F4D44F29-3F67-498F-B05B-0783473D2708,Cuyahoga Valley National Park,cuva,https://www.nps.gov/cuva/index.htm,OH,"lat:41.26093905, long:-81.57116722",31
110,D1EAA1D1-E855-42FF-9D06-8E983413BDE5,César E. Chávez National Monument,cech,https://www.nps.gov/cech/index.htm,CA,"lat:35.22729389, long:-118.5615781",2
111,C62B89CF-F912-46F4-878C-8EEBD843CEC6,Dayton Aviation Heritage National Historical Park,daav,https://www.nps.gov/daav/index.htm,OH,"lat:39.78944467, long:-84.10442045",8
112,C40BEE20-AF31-4DB5-AC77-D53EC89D1D9F,De Soto National Memorial,deso,https://www.nps.gov/deso/index.htm,FL,"lat:27.52272613, long:-82.64335416",9
113,FFC9F9C4-D79D-4CA7-AB0F-7A2AD30061CD,Death Valley National Park,deva,https://www.nps.gov/deva/index.htm,"CA,NV","lat:36.48753731, long:-117.134395",27
114,ECCA243E-109D-4D73-8546-B0A2553DD9E5,Delaware Water Gap National Recreation Area,dewa,https://www.nps.gov/dewa/index.htm,"NJ,PA","lat:41.12793491, long:-74.94751173",38
115,C0BF2A42-E353-4FAE-B4C4-AA0676B58100,Denali National Park & Preserve,dena,https://www.nps.gov/dena/index.htm,AK,"lat:63.29777484, long:-151.0526568",30
116,2DC9444C-880F-4738-BA1F-6FB123935A02,Devils Postpile National Monument,depo,https://www.nps.gov/depo/index.htm,CA,"lat:37.6152564, long:-119.0873903",13
117,335368E4-B5CE-4370-8324-4A841AFA5025,Devils Tower National Monument,deto,https://www.nps.gov/deto/index.htm,WY,"lat:44.59064655, long:-104.7156341",13
118,061D9754-B947-48FD-99BE-1FE1AAD1BB90,Dinosaur National Monument,dino,https://www.nps.gov/dino/index.htm,"CO,UT","lat:40.50739742, long:-108.9333714",28
119,167A05D1-5793-49E0-89FE-0A1DDFA9A7F4,Dry Tortugas National Park,drto,https://www.nps.gov/drto/index.htm,FL,"lat:24.628741, long:-82.87319",15
120,658C035B-119B-4C6F-9720-67872AD6A8A5,Dwight D. Eisenhower Memorial,ddem,https://www.nps.gov/ddem/index.htm,DC,"lat:38.8869476647, long:-77.018737554",2
121,98C8117C-EDE9-4A7C-9354-5AD0DEFDB848,Ebey's Landing National Historical Reserve,ebla,https://www.nps.gov/ebla/index.htm,WA,"lat:48.21403036, long:-122.6877213",33
122,7D06F9D0-1D89-48B5-AFC6-E096C3288C1E,Edgar Allan Poe National Historic Site,edal,https://www.nps.gov/edal/index.htm,PA,"lat:39.96195482, long:-75.1500062",2
123,0265E5A4-576A-4626-882A-05971DEE9B76,Effigy Mounds National Monument,efmo,https://www.nps.gov/efmo/index.htm,IA,"lat:43.08095081, long:-91.19687517",9
124,29621EB6-DFBA-40DD-A880-FE29BE9EE2D7,Eisenhower National Historic Site,eise,https://www.nps.gov/eise/index.htm,PA,"lat:39.79577592, long:-77.26508101",9
125,2EE542B6-3806-4E9C-ABBD-C4CC4C7E97C7,El Camino Real de Tierra Adentro National Historic Trail,elca,https://www.nps.gov/elca/index.htm,"NM,TX","lat:33.7990672546, long:-106.866386195",6
126,111711AC-B056-4CCF-B08F-35EE0E313CF4,El Camino Real de los Tejas National Historic Trail,elte,https://www.nps.gov/elte/index.htm,"TX,LA","lat:30.0922964581, long:-97.3397666725",3
127,0826F21E-43A2-4675-8D2A-11F676293364,El Malpais National Monument,elma,https://www.nps.gov/elma/index.htm,NM,"lat:34.88422799, long:-107.9950948",17
128,F894BEB4-0058-4FB9-9E5B-68DB9A5BD198,El Morro National Monument,elmo,https://www.nps.gov/elmo/index.htm,NM,"lat:35.03895916, long:-108.3463984",13
129,04CB5DB1-522B-4C2C-BB3F-C36361E391E7,Eleanor Roosevelt National Historic Site,elro,https://www.nps.gov/elro/index.htm,NY,"lat:41.76208482, long:-73.89894026",7
130,73A512A3-807A-457C-8A3B-5862C9C28BBD,Ellis Island Part of Statue of Liberty National Monument,elis,https://www.nps.gov/elis/index.htm,"NJ,NY","lat:40.69946, long:-74.0401",11
131,353241CC-4C4A-4F9E-A928-EFDCE2C6E29A,Eugene O'Neill National Historic Site,euon,https://www.nps.gov/euon/index.htm,CA,"lat:37.82604456, long:-122.0271566",8
132,5EA02193-276A-4037-B7DB-5765A56935FD,Everglades National Park,ever,https://www.nps.gov/ever/index.htm,FL,"lat:25.37294225, long:-80.88200301",36
133,2337D255-2D32-4997-957A-D461EEA03AF8,Federal Hall National Memorial,feha,https://www.nps.gov/feha/index.htm,NY,"lat:40.70731192, long:-74.01025636",6
134,8A31246D-5AB9-4A0E-8FBA-A9780C468935,Fire Island National Seashore,fiis,https://www.nps.gov/fiis/index.htm,NY,"lat:40.69668638, long:-73.00013462",15
135,35CB040E-765C-47D0-A594-05943E64EF3E,First Ladies National Historic Site,fila,https://www.nps.gov/fila/index.htm,OH,"lat:40.79689857, long:-81.37579869",7
136,7861C177-A600-4B37-B217-E9E64DC04F34,First State National Historical Park,frst,https://www.nps.gov/frst/index.htm,"DE,PA","lat:39.83076929, long:-75.56353942",15
137,CA3ABD4B-B2BB-4949-9705-60CADB175FC4,Flight 93 National Memorial,flni,https://www.nps.gov/flni/index.htm,PA,"lat:40.06061476, long:-78.89456905",7
138,1F38885B-538E-499C-B5A6-30D76267AC7F,Florissant Fossil Beds National Monument,flfo,https://www.nps.gov/flfo/index.htm,CO,"lat:38.91260586, long:-105.2803396",17
139,C1D82E29-1291-415B-9834-5A0480D2732C,Ford's Theatre,foth,https://www.nps.gov/foth/index.htm,DC,"lat:38.89668819, long:-77.02577944",4
140,5AD68231-8681-43F6-89B1-08E5AA4C7FE6,Fort Bowie National Historic Site,fobo,https://www.nps.gov/fobo/index.htm,AZ,"lat:32.14925942, long:-109.451132",9
141,DE70B987-01A4-4BA5-9662-030BE3329AB3,Fort Davis National Historic Site,foda,https://www.nps.gov/foda/index.htm,TX,"lat:30.59930381, long:-103.8961904",19
142,7DD7A9E8-E1E9-4759-A764-5FF81FC520ED,Fort Donelson National Battlefield,fodo,https://www.nps.gov/fodo/index.htm,"KY,TN","lat:36.49019078, long:-87.92445695",8
143,3659D57D-BF06-4351-8B14-5F447120A389,Fort Dupont Park,fodu,https://www.nps.gov/fodu/index.htm,DC,"lat:38.87731289, long:-76.94955824",8
144,649C339B-35AE-4A4D-96A5-B54E46BA8D71,Fort Foote Park,fofo,https://www.nps.gov/fofo/index.htm,MD,"lat:38.76901785, long:-77.02812387",2
145,4301F6E9-750B-489D-B8E4-4204165894A1,Fort Frederica National Monument,fofr,https://www.nps.gov/fofr/index.htm,GA,"lat:31.2214699, long:-81.39452014",3
146,53C5C818-EB7C-4FEB-B94F-892588205D64,Fort Laramie National Historic Site,fola,https://www.nps.gov/fola/index.htm,WY,"lat:42.20301694, long:-104.5459112",11
147,6C6ABAB9-7F52-4172-8009-817612726CFF,Fort Larned National Historic Site,fols,https://www.nps.gov/fols/index.htm,KS,"lat:38.18047491, long:-99.21836664",10
148,31E84ADD-24C1-400B-9D8B-4588D8DC521C,Fort Matanzas National Monument,foma,https://www.nps.gov/foma/index.htm,FL,"lat:29.7121489, long:-81.23567535",6
149,B0DE766C-E87F-48BE-A94F-C9D774AD52FD,Fort McHenry National Monument and Historic Shrine,fomc,https://www.nps.gov/fomc/index.htm,MD,"lat:39.26395314, long:-76.58044165",34
150,BDE93DB8-0A71-4C18-9F10-489815E742CC,Fort Monroe National Monument,fomr,https://www.nps.gov/fomr/index.htm,VA,"lat:37.01733343, long:-76.30103195",17
151,D2E64293-4B46-4F1A-8902-7D0FCAD268C0,Fort Necessity National Battlefield,fone,https://www.nps.gov/fone/index.htm,PA,"lat:39.81306048, long:-79.59033344",18
152,7FF57085-3B53-498D-86B5-96F5F1493A06,Fort Point National Historic Site,fopo,https://www.nps.gov/fopo/index.htm,CA,"lat:37.80837439, long:-122.473747",7
153,3249A652-F901-40F2-A608-635B0F41574B,Fort Pulaski National Monument,fopu,https://www.nps.gov/fopu/index.htm,GA,"lat:32.0308274, long:-80.93361681",13
